Symbol,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Industry,DPS,DY
WY,0.016425892,-0.001114543,-0.012491851,-0.055824536,-0.049472145,0.033322826,-0.023823292,-0.025714294,-0.089605782,-0.010379366,0.084366702,0.096829108,-0.068075811,-0.145763803,0.014447421,0.206172305,0.036797897,-0.019302626,-0.045433054,0.09909305,-0.02658925,0.012583331,-0.053511213,0.030070164,RealEstate,1.24,3.79
WHR,0.040661799,0.027562679,0.0683865,-0.046661927,-0.130951187,0.054348967,-0.060786924,0.027044174,-0.049041739,-0.123973834,0.087464388,0.020703073,-0.096295907,-0.084973034,0.162710597,0.161086705,-0.034379531,0.008698638,-0.045699254,0.154344789,-0.066311282,-0.092252547,-0.076097592,0.09083464,ConsumerDiscretionary,4,2.3
WFM,0.028350012,0.035923474,0.084261125,-0.078066947,-0.080629957,-0.136515858,-0.040511437,-0.077078996,-0.100000095,-0.029849579,-0.053396546,-0.027036018,0.149228138,-0.121399018,0.068236065,-0.006387674,-0.061057855,0.112448362,-0.005917443,-0.048094918,-0.003280873,-0.062366331,-0.002116367,0.074231104,ConsumerStaples,0.56,1.75
WMB,-0.120985788,-0.024032033,0.118103063,0.044307653,0.011860048,-0.001758213,0.137018582,-0.085554996,-0.081554838,-0.22477757,0.070284909,-0.073022267,-0.280132733,-0.249027368,-0.171502516,0.042139514,0.20659612,0.142857105,0.005647345,0.108183004,0.165623838,0.107452478,-0.049788448,0.051369861,Energy,0.8,2.65
WEC,0.067611349,0.057451638,-0.078660251,-0.029031,-0.007676764,-0.008341932,-0.064269325,0.089615262,-0.023023044,0.095907567,-0.012638756,-0.034454522,0.040348749,0.076398349,0.029155413,0.066016065,-0.030963891,0.041745899,0.085799964,-0.005972471,-0.07012498,0,-0.002671996,-0.05418949,Utilities,1.98,3.46
WYN,0.028790738,-0.02297103,0.091777006,-0.00636471,-0.056040706,-0.000801577,-0.035331606,0.007447164,-0.067920509,-0.059884983,0.131432466,-0.06158911,-0.043071585,-0.106675829,0.12234196,0.056389404,-0.07169967,-0.043004401,0.056981809,-0.002948258,0.003757269,-0.048876912,-0.02212985,0.10081314,ConsumerDiscretionary,2,2.57
WYNN,-0.167123949,-0.005445004,-0.027403187,-0.116631556,-0.117651739,-0.089450068,-0.020061543,0.046214632,-0.269354771,-0.292205226,0.31682975,-0.096539418,0.102278215,-0.026738115,0.232685866,0.132759386,-0.054907329,0.095102362,-0.05760039,0.080648756,-0.083526089,0.090685113,-0.029459991,0.085108478,ConsumerDiscretionary,2,2.18
XEL,0.067319812,0.044821899,-0.059952036,-0.004070995,-0.025854634,0.004128598,-0.045521258,0.077377135,-0.027112691,0.060036822,0.006212938,0.000842015,0.016193918,0.064327544,0.034536971,0.066564161,-0.04280256,0.033474979,0.091112838,-0.017865048,-0.059572565,0.002913324,0.00996597,-0.061131193,Utilities,1.36,3.41
XRX,-0.002720061,-0.049783534,0.036446412,-0.053459639,-0.105058442,-0.006956484,-0.062339729,0.035714293,-0.077132521,-0.036574192,-0.034943324,0.123535643,0.01424941,-0.082784666,-0.014358937,0.169842143,-0.139784888,0.03854159,-0.039785449,0.085353018,-0.043689273,0.036486791,-0.035538006,-0.042988741,InformationTechnology,0.31,3.28
XLNX,-0.047315098,-0.108801115,0.106555154,-0.001652131,0.025059154,0.101359154,-0.068747398,-0.054574252,0.010832009,0.012174714,0.123113155,0.050287782,-0.054739362,0.070257642,-0.054615959,0.004447252,-0.091714086,0.108506296,-0.02658787,0.107305473,0.068111351,0.002398087,-0.063857198,0.068089625,InformationTechnology,1.32,2.36
XL,-0.027986653,0.003491483,0.04957958,0.021154962,0.007608827,0.016181154,-0.008527729,0.02204301,-0.019200336,-0.020691534,0.048458238,0.002625981,0.031594198,-0.074527852,-0.051847754,0.076518505,-0.110597779,0.049495799,-0.02448703,0.045362822,-0.010979579,-0.011749165,0.031816829,0.041210373,Financials,0.8,2.16
XYL,-0.007042282,-0.104281584,0.051082737,-0.019047641,0.057110222,-0.008375734,0.013672406,-0.06851901,-0.056167666,0.012326601,0.108371403,0.028977871,-0.021972131,-0.015068446,0.044984801,0.093290586,0.021515865,0.072754141,-0.000223918,0.070772725,0.067058294,0.031262295,-0.078550952,0.070747356,Industrials,0.62,1.2
YHOO,-0.023772786,-0.129083276,0.006592339,0.00361337,-0.042079186,0.008691543,-0.085002284,-0.066683709,-0.120807097,-0.103287897,0.232099585,-0.050814095,-0.016267465,-0.112747992,0.077261979,0.157911288,-0.005705053,0.036612051,-0.010015762,0.016773109,0.119403014,0.008187088,-0.035962855,-0.012755692,InformationTechnology,0,0
YUM,-0.056957897,-0.002190099,0.122163809,-0.02946615,0.097720173,0.048278207,-0.00033296,-0.021393118,-0.091043786,0.002256488,-0.107201977,0.022563725,0.007447309,-0.002714589,0.001381833,0.129432862,-0.022497718,0.031799957,0.010110754,0.08417256,0.014426209,0.00110242,-0.044419721,0.021969062,ConsumerDiscretionary,2.04,3.16
ZBH,0.012025315,-0.011638146,0.073951794,-0.022035315,-0.065350537,0.040732564,-0.042597876,-0.047239798,-0.004900567,-0.090871754,0.11327585,-0.034044131,0.017831871,-0.032459247,-0.024682701,0.10397516,0.085716951,0.054763779,-0.012168357,0.0893836,-0.011666894,0.005096377,-0.189355493,-0.033586347,HealthCare,0.96,0.91
ZION,0.016037093,-0.159593172,0.117725448,0.009723284,0.049629594,0.021154752,0.099030471,-0.017328233,-0.068374897,-0.05034486,0.044662358,0.043486233,-0.088785056,-0.169230682,-0.057269934,0.13555343,0.136720426,0.020502074,-0.10314066,0.109430929,0.100276796,0.014056881,0.038362315,0.235330712,Financials,0.32,0.74
ZTS,-0.042288088,-0.005104444,0.078633268,0.004339325,-0.038675305,0.120441347,-0.031143232,0.015761004,-0.082337872,-0.082237523,0.044439037,0.087834971,0.0261242,-0.09965606,-0.046225288,0.0796396,0.063113841,0.008292605,0.002941235,0.0634219,0.012482625,0.017808211,-0.080945978,0.056073852,HealthCare,0.42,0.81
